,SID,WID,WORD,PARENT,RID,RELATION,lemma,upos,xpos,feats,deps,misc
13831,735,18,prezidentem,13.0,37.0,xcomp,prezident,NOUN,NNMS7-----A----,"{'Animacy': 'Anim', 'Case': 'Ins', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['xcomp', 13], ['nsubj', 22]]",
13832,735,19,USA,18.0,26.0,nmod,USA,PROPN,NNIPX-----A---8,"{'Abbr': 'Yes', 'Animacy': 'Inan', 'Foreign': 'Yes', 'Gender': 'Masc', 'NameType': 'Com', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nmod', 18]]","{'SpaceAfter': 'No', 'LGloss': '(United_States_of_America)'}"
13833,735,20,",",22.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 22]]",
13834,735,21,který,22.0,27.0,nsubj,který,DET,P4YS1----------,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Int,Rel'}","[['ref', 18]]",
13835,735,22,přežil,18.0,1.0,acl:relcl,přežít,VERB,VpYS---XR-AA---,"{'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['acl:relcl', 18]]",
13836,735,23,střelné,24.0,4.0,amod,střelný,ADJ,AANS4----1A----,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 24]]",
13837,735,24,zranění,22.0,29.0,obj,zranění,NOUN,NNNS4-----A----,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Vnoun'}","[['obj', 22]]",{'LDeriv': 'zranit'}
13838,735,25,při,26.0,7.0,case,při,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 26]]",{'LId': 'při-1'}
13839,735,26,pokusu,22.0,30.0,obl,pokus,NOUN,NNIS6-----A---1,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:při:loc', 22]]",
13840,735,27,o,28.0,7.0,case,o,ADP,RR--4----------,"{'AdpType': 'Prep', 'Case': 'Acc'}","[['case', 28]]",{'LId': 'o-1'}
13841,735,28,atentát,26.0,26.0,nmod,atentát,NOUN,NNIS4-----A----,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:o:acc', 26]]",{'SpaceAfter': 'No'}
13842,735,29,.,1.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 1]]",
13843,736,1,Reagan,2.0,27.0,nsubj,Reagan,PROPN,NNMS1-----A----,"{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'NameType': 'Sur', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 2]]",
13844,736,2,věřil,0.0,35.0,root,věřit,VERB,VpYS---XR-AA---,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",{'SpaceAfter': 'No'}
13845,736,3,",",8.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 8]]",
13846,736,4,že,8.0,25.0,mark,že,SCONJ,"J,-------------",,"[['mark', 8]]",{'LId': 'že-1'}
13847,736,5,Bůh,8.0,27.0,nsubj,bůh,NOUN,NNMS1-----A----,"{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 8]]",
13848,736,6,jeho,7.0,16.0,det,jeho,DET,PSXXXZS3-------,"{'Gender[psor]': 'Masc,Neut', 'Number[psor]': 'Sing', 'Person': '3', 'Poss': 'Yes', 'PronType': 'Prs'}","[['det', 7]]",{'LGloss': '(přivlast.)'}
13849,736,7,život,8.0,29.0,obj,život,NOUN,NNIS4-----A----,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obj', 8]]",
13850,736,8,ušetřil,2.0,9.0,ccomp,ušetřit,VERB,VpYS---XR-AA---,"{'Aspect': 'Perf', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['ccomp', 2]]",{'SpaceAfter': 'No'}
13851,736,9,",",12.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 12]]",
13853,736,10,aby,12.0,25.0,mark,aby,SCONJ,"J,-------------",,"[['mark', 12]]",
13854,736,11,by,12.0,6.0,aux,být,AUX,Vc-------------,"{'Mood': 'Cnd', 'Person': '3', 'VerbForm': 'Fin'}","[['aux', 12]]",
13855,736,12,mohl,8.0,2.0,advcl,moci,VERB,VpYS---XR-AA---,"{'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['advcl:aby', 8]]",{'LGloss': '(mít_možnost_[něco_dělat])'}
13856,736,13,dále,14.0,3.0,advmod,dále,ADV,Db------------1,,"[['advmod', 14]]","{'LId': 'dále-3', 'LGloss': '(také,_za_další,_popořadě;_čas._i_míst.;_nestupňuje_se)'}"
13857,736,14,plnit,12.0,37.0,xcomp,plnit,VERB,Vf--------A----,"{'Aspect': 'Imp', 'Polarity': 'Pos', 'VerbForm': 'Inf'}","[['xcomp', 12]]",
13858,736,15,vyšší,16.0,4.0,amod,vysoký,ADJ,AANS4----2A----,"{'Case': 'Acc', 'Degree': 'Cmp', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 16]]",
13859,736,16,poslání,14.0,29.0,obj,poslání,NOUN,NNNS4-----A----,"{'Case': 'Acc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Vnoun'}","[['obj', 14]]","{'SpaceAfter': 'No', 'LDeriv': 'poslat'}"
13860,736,17,.,2.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 2]]",
13861,737,1,Předmětem,0.0,35.0,root,předmět,NOUN,NNIS7-----A----,"{'Animacy': 'Inan', 'Case': 'Ins', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['root', 0]]",
13862,737,2,Blochových,3.0,4.0,amod,Blochův,ADJ,AUFP2M---------,"{'Case': 'Gen', 'Gender': 'Fem', 'Gender[psor]': 'Masc', 'NameType': 'Sur', 'Number': 'Plur', 'Poss': 'Yes'}","[['amod', 3]]",{'LDeriv': 'Bloch'}
13863,737,3,úvah,1.0,26.0,nmod,úvaha,NOUN,NNFP2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nmod:gen', 1]]",
13864,737,4,je,1.0,13.0,cop,být,AUX,VB-S---3P-AA---,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['cop', 1]]",
13865,737,5,naděje,1.0,27.0,nsubj,naděje,NOUN,NNFS1-----A----,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 1]]",
13866,737,6,jakožto,8.0,25.0,mark,jakožto,SCONJ,"J,-------------",,"[['mark', 8]]",
13867,737,7,hlavní,8.0,4.0,amod,hlavní,ADJ,AAIS1----1A----,"{'Animacy': 'Inan', 'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 8]]",
13868,737,8,princip,5.0,1.0,acl,princip,NOUN,NNIS1-----A----,"{'Animacy': 'Inan', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['acl:jakožto', 5]]",
13869,737,9,jeho,11.0,16.0,det,jeho,DET,PSXXXZS3-------,"{'Gender[psor]': 'Masc,Neut', 'Number[psor]': 'Sing', 'Person': '3', 'Poss': 'Yes', 'PronType': 'Prs'}","[['det', 11]]",{'LGloss': '(přivlast.)'}
13870,737,10,marxistického,11.0,4.0,amod,marxistický,ADJ,AANS2----1A----,"{'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 11]]",
13871,737,11,učení,8.0,26.0,nmod,učení,NOUN,NNNS2-----A----,"{'Case': 'Gen', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Vnoun'}","[['nmod:gen', 8]]","{'SpaceAfter': 'No', 'LDeriv': 'učit'}"
13872,737,12,",",14.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 14]]",
13873,737,13,dále,14.0,3.0,advmod,dále,ADV,Db------------1,,"[['advmod', 14]]","{'LId': 'dále-3', 'LGloss': '(také,_za_další,_popořadě;_čas._i_míst.;_nestupňuje_se)'}"
13874,737,14,zdůrazňuje,1.0,12.0,conj,zdůrazňovat,VERB,VB-S---3P-AA---,"{'Aspect': 'Imp', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['root', 0], ['conj', 1]]",
13875,737,15,humanismus,14.0,29.0,obj,humanizmus,NOUN,NNIS4-----A----,"{'Animacy': 'Inan', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obj', 14]]",
13876,737,16,vlastní,15.0,4.0,amod,vlastní,ADJ,AAFS4----1A----,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 15]]",{'LGloss': '(příslušný_k_něčemu)'}
13877,737,17,mystické,18.0,4.0,amod,mystický,ADJ,AAFS3----1A----,"{'Case': 'Dat', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 18]]",
13878,737,18,tradici,16.0,26.0,nmod,tradice,NOUN,NNFS3-----A----,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:dat', 16]]",{'SpaceAfter': 'No'}
13879,737,19,.,1.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 1]]",
13880,738,1,Vlastní,2.0,4.0,amod,vlastní,ADJ,AAFS1----1A----,"{'Case': 'Nom', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 2]]",{'LGloss': '(příslušný_k_něčemu)'}
13881,738,2,teologie,5.0,27.0,nsubj,teologie,NOUN,NNFS1-----A----,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 5]]",
13882,738,3,by,5.0,6.0,aux,být,AUX,Vc-------------,"{'Mood': 'Cnd', 'VerbForm': 'Fin'}","[['aux', 5]]",
13883,738,4,tak,5.0,3.0,advmod,tak,ADV,Db-------------,{'PronType': 'Dem'},"[['advmod', 5]]",{'LId': 'tak-3'}
13884,738,5,musela,0.0,35.0,root,muset,VERB,VpQW---XR-AA---,"{'Gender': 'Fem,Neut', 'Number': 'Plur,Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",
13885,738,6,být,7.0,6.0,aux:pass,být,AUX,Vf--------A----,"{'Polarity': 'Pos', 'VerbForm': 'Inf'}","[['aux:pass', 7]]",
13886,738,7,vytvářena,5.0,29.0,obj,vytvářený,ADJ,VsQW---XX-AP---,"{'Aspect': 'Imp', 'Gender': 'Fem,Neut', 'Number': 'Plur,Sing', 'Polarity': 'Pos', 'Variant': 'Short', 'VerbForm': 'Part', 'Voice': 'Pass'}","[['obj', 5]]",{'LDeriv': 'vytvářet'}
13887,738,8,ve,12.0,7.0,case,v,ADP,RV--6----------,"{'AdpType': 'Voc', 'Case': 'Loc'}","[['case', 12]]",{'LId': 'v-1'}
13888,738,9,světle,8.0,20.0,fixed,světlo,NOUN,NNNS6-----A----,"{'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['fixed', 8]]",{'LId': 'světlo-1'}
13889,738,10,svého,12.0,16.0,det,svůj,DET,P8ZS2----------,"{'Case': 'Gen', 'Gender': 'Masc,Neut', 'Number': 'Sing', 'Poss': 'Yes', 'PronType': 'Prs', 'Reflex': 'Yes'}","[['det', 12]]","{'LId': 'svůj-1', 'LGloss': '(přivlast.)'}"
13890,738,11,budoucího,12.0,4.0,amod,budoucí,ADJ,AAIS2----1A----,"{'Animacy': 'Inan', 'Case': 'Gen', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 12]]",
13891,738,12,cíle,7.0,30.0,obl,cíl,NOUN,NNIS2-----A----,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:ve_světle:gen', 7]]",{'SpaceAfter': 'No'}
13892,738,13,.,5.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 5]]",
13893,739,1,V,2.0,7.0,case,v,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 2]]",{'LId': 'v-1'}
13894,739,2,roce,17.0,30.0,obl,rok,NOUN,NNIS6-----A---1,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:v:loc', 17]]",
13895,739,3,1991,2.0,28.0,nummod,1991,NUM,C=-------------,"{'NumForm': 'Digit', 'NumType': 'Card'}","[['nummod', 2]]",
13896,739,4,poté,17.0,3.0,advmod,poté,ADV,Db-------------,,"[['advmod', 17]]",{'SpaceAfter': 'No'}
13897,739,5,",",9.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 9]]",
13898,739,6,co,9.0,25.0,mark,co,SCONJ,"J,-------------",,"[['mark', 9]]","{'LId': 'co-3', 'LGloss': '(když:_poté/od_té_doby,_co)'}"
13899,739,7,si,9.0,30.0,obl,se,PRON,P7-X3----------,"{'Case': 'Dat', 'PronType': 'Prs', 'Reflex': 'Yes', 'Variant': 'Short'}","[['obl:dat', 9]]",{'LGloss': '(zvr._zájmeno/částice)'}
13900,739,8,Pebe,9.0,30.0,obl,Pebe,NOUN,NNXXX-----A----,{'Polarity': 'Pos'},"[['obl', 9]]",
13901,739,9,zajistila,4.0,2.0,advcl,zajistit,VERB,VpQW---XR-AA---,"{'Aspect': 'Perf', 'Gender': 'Fem,Neut', 'Number': 'Plur,Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['advcl:co', 4]]",
13902,739,10,novou,12.0,4.0,amod,nový,ADJ,AAFS4----1A----,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 12]]",
13903,739,11,vydavatelskou,12.0,4.0,amod,vydavatelský,ADJ,AAFS4----1A----,"{'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 12]]",
13904,739,12,smlouvu,9.0,29.0,obj,smlouva,NOUN,NNFS4-----A----,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obj', 9]]",
13905,739,13,na,15.0,7.0,case,na,ADP,RR--4----------,"{'AdpType': 'Prep', 'Case': 'Acc'}","[['case', 15]]",{'LId': 'na-1'}
13906,739,14,své,15.0,16.0,det,svůj,DET,P8FP4---------1,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Plur', 'Poss': 'Yes', 'PronType': 'Prs', 'Reflex': 'Yes'}","[['det', 15]]","{'LId': 'svůj-1', 'LGloss': '(přivlast.)'}"
13907,739,15,písničky,12.0,26.0,nmod,písnička,NOUN,NNFP4-----A----,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['nmod:na:acc', 12]]",{'SpaceAfter': 'No'}
13908,739,16,",",9.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 9]]",
13909,739,17,přestěhovala,0.0,35.0,root,přestěhovat,VERB,VpQW---XR-AA---,"{'Aspect': 'Perf', 'Gender': 'Fem,Neut', 'Number': 'Plur,Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",
13910,739,18,rodinu,17.0,29.0,obj,rodina,NOUN,NNFS4-----A----,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obj', 17]]",
13911,739,19,do,20.0,7.0,case,do,ADP,RR--2----------,"{'AdpType': 'Prep', 'Case': 'Gen'}","[['case', 20]]",{'LId': 'do-1'}
13912,739,20,Nashvillu,17.0,30.0,obl,Nashville,PROPN,NNIS2-----A----,"{'Animacy': 'Inan', 'Case': 'Gen', 'Gender': 'Masc', 'NameType': 'Geo', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:do:gen', 17]]",
13913,739,21,v,22.0,7.0,case,v,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 22]]",{'LId': 'v-1'}
13914,739,22,Tennessee,20.0,26.0,nmod,Tennessee,PROPN,NNXXX-----A----,"{'NameType': 'Geo', 'Polarity': 'Pos'}","[['nmod:v:loc', 20]]",{'SpaceAfter': 'No'}
13915,739,23,.,17.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 17]]",
13916,740,1,Když,4.0,25.0,mark,když,SCONJ,"J,-------------",,"[['mark', 4]]",
13917,740,2,bylo,4.0,13.0,cop,být,AUX,VpNS---XR-AA---,"{'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['cop', 4]]",
13918,740,3,Keshe,4.0,30.0,obl:arg,Kesha,NOUN,NNFS3-----A----,"{'Case': 'Dat', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:arg:dat', 4]]",
13919,740,4,16,6.0,2.0,advcl,16,NUM,C=-------------,"{'NumForm': 'Digit', 'NumType': 'Card'}","[['advcl:když', 6]]",{'SpaceAfter': 'No'}
13920,740,5,",",4.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 4]]",
13921,740,6,napsala,0.0,35.0,root,napsat,VERB,VpQW---XR-AA---,"{'Gender': 'Fem,Neut', 'Number': 'Plur,Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",
13922,740,7,s,8.0,7.0,case,s,ADP,RR--7----------,"{'AdpType': 'Prep', 'Case': 'Ins'}","[['case', 8]]",{'LId': 's-1'}
13923,740,8,Pebe,6.0,30.0,obl,Pebe,NOUN,NNXXX-----A----,{'Polarity': 'Pos'},"[['obl:s:ins', 6]]",
13924,740,9,společně,6.0,3.0,advmod,společně,ADV,Dg-------1A----,"{'Degree': 'Pos', 'Polarity': 'Pos'}","[['advmod', 6]]",{'LDeriv': 'společný'}
13925,740,10,píseň,6.0,29.0,obj,píseň,NOUN,NNFS4-----A----,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obj', 6]]",
13926,740,11,Stephen,10.0,26.0,nmod,Stephen,NOUN,NNMS1-----A----,"{'Animacy': 'Anim', 'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:nom', 10]]",{'SpaceAfter': 'No'}
13927,740,12,;,15.0,33.0,punct,;,PUNCT,Z:-------------,,"[['punct', 15]]",
13928,740,13,Kesha,15.0,27.0,nsubj,Kesha,NOUN,NNFS1-----A----,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 15]]",
13929,740,14,pak,15.0,3.0,advmod,pak,ADV,Db-------------,,"[['advmod', 15]]",
13930,740,15,uhnala,6.0,12.0,conj,uhnat,VERB,VpQW---XR-AA---,"{'Gender': 'Fem,Neut', 'Number': 'Plur,Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0], ['conj', 6]]",
13931,740,16,svého,19.0,16.0,det,svůj,DET,P8MS4----------,"{'Animacy': 'Anim', 'Case': 'Acc', 'Gender': 'Masc', 'Number': 'Sing', 'Poss': 'Yes', 'PronType': 'Prs', 'Reflex': 'Yes'}","[['det', 19]]","{'LId': 'svůj-1', 'LGloss': '(přivlast.)'}"
13932,740,17,oblíbeného,19.0,4.0,amod,oblíbený,ADJ,AAMS4----1A----,"{'Animacy': 'Anim', 'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Part', 'Voice': 'Pass'}","[['amod', 19]]",{'LDeriv': 'oblíbit'}
13933,740,18,produkčního,19.0,4.0,amod,produkční,ADJ,AAMS4----1A----,"{'Animacy': 'Anim', 'Case': 'Acc', 'Degree': 'Pos', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 19]]",
13934,740,19,Davida,15.0,29.0,obj,David,PROPN,NNMS4-----A----,"{'Animacy': 'Anim', 'Case': 'Acc', 'Gender': 'Masc', 'NameType': 'Giv', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obj', 15], ['nsubj', 26]]",
13935,740,20,Gamsona,19.0,21.0,flat,Gamson,PROPN,NNMS4-----A----,"{'Animacy': 'Anim', 'Case': 'Acc', 'Gender': 'Masc', 'NameType': 'Sur', 'Number': 'Sing', 'Polarity': 'Pos'}","[['flat', 19]]",
13936,740,21,ze,22.0,7.0,case,z,ADP,RV--2----------,"{'AdpType': 'Voc', 'Case': 'Gen'}","[['case', 22]]",{'LId': 'z-1'}
13937,740,22,Scritti,19.0,26.0,nmod,Scritti,NOUN,NNXXX-----A----,{'Polarity': 'Pos'},"[['nmod:z:gen', 19]]",
13938,740,23,Politti,22.0,21.0,flat,Politti,NOUN,NNXXX-----A----,{'Polarity': 'Pos'},"[['flat', 22]]",{'SpaceAfter': 'No'}
13939,740,24,",",26.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 26]]",
13940,740,25,který,26.0,27.0,nsubj,který,DET,P4YS1----------,"{'Case': 'Nom', 'Gender': 'Masc', 'Number': 'Sing', 'PronType': 'Int,Rel'}","[['ref', 19]]",
13941,740,26,souhlasil,19.0,1.0,acl:relcl,souhlasit,VERB,VpYS---XR-AA---,"{'Aspect': 'Imp', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['acl:relcl', 19]]",{'SpaceAfter': 'No'}
13942,740,27,",",30.0,33.0,punct,",",PUNCT,Z:-------------,,"[['punct', 30]]",
13943,740,28,že,30.0,25.0,mark,že,SCONJ,"J,-------------",,"[['mark', 30]]",{'LId': 'že-1'}
13944,740,29,píseň,30.0,29.0,obj,píseň,NOUN,NNFS4-----A----,"{'Case': 'Acc', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obj', 30]]",
13945,740,30,vydá,26.0,9.0,ccomp,vydat,VERB,VB-S---3P-AA---,"{'Aspect': 'Perf', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Pos', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}","[['ccomp', 26]]","{'SpaceAfter': 'No', 'LId': 'vydat-1', 'LGloss': '(emitovat:_cenné_papíry,_knihu,_zvuk,...)'}"
13946,740,31,.,6.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 6]]",
13947,741,1,V,2.0,7.0,case,v,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 2]]",{'LId': 'v-1'}
13948,741,2,srpnu,5.0,30.0,obl,srpen,NOUN,NNIS6-----A----,"{'Animacy': 'Inan', 'Case': 'Loc', 'Gender': 'Masc', 'Number': 'Sing', 'Polarity': 'Pos'}","[['obl:v:loc', 5]]",
13949,741,3,2015,2.0,28.0,nummod,2015,NUM,C=-------------,"{'NumForm': 'Digit', 'NumType': 'Card'}","[['nummod', 2]]",
13950,741,4,Kesha,5.0,27.0,nsubj,Kesha,NOUN,NNFS1-----A----,"{'Case': 'Nom', 'Gender': 'Fem', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nsubj', 5]]",
13951,741,5,zveřejnila,0.0,35.0,root,zveřejnit,VERB,VpQW---XR-AA---,"{'Aspect': 'Perf', 'Gender': 'Fem,Neut', 'Number': 'Plur,Sing', 'Polarity': 'Pos', 'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}","[['root', 0]]",
13952,741,6,pár,7.0,28.0,nummod:gov,pár,NUM,Cn-S4----------,"{'Case': 'Acc', 'Number': 'Sing', 'NumForm': 'Word', 'NumType': 'Card'}","[['nummod:gov', 7]]",{'LId': 'pár-1'}
13953,741,7,informací,5.0,29.0,obj,informace,NOUN,NNFP2-----A----,"{'Case': 'Gen', 'Gender': 'Fem', 'Number': 'Plur', 'Polarity': 'Pos'}","[['obj', 5]]",
13954,741,8,o,13.0,7.0,case,o,ADP,RR--6----------,"{'AdpType': 'Prep', 'Case': 'Loc'}","[['case', 13]]",{'LId': 'o-1'}
13955,741,9,svém,13.0,16.0,det,svůj,DET,P8ZS6----------,"{'Case': 'Loc', 'Gender': 'Masc,Neut', 'Number': 'Sing', 'Poss': 'Yes', 'PronType': 'Prs', 'Reflex': 'Yes'}","[['det', 13]]","{'LId': 'svůj-1', 'LGloss': '(přivlast.)'}"
13956,741,10,připravovaném,13.0,4.0,amod,připravovaný,ADJ,AANS6----1A----,"{'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos', 'VerbForm': 'Part', 'Voice': 'Pass'}","[['amod', 13]]",{'LDeriv': 'připravovat'}
13957,741,11,třetím,13.0,4.0,amod,třetí,ADJ,CrNS6----------,"{'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing', 'NumType': 'Ord'}","[['amod', 13]]",
13958,741,12,studiovém,13.0,4.0,amod,studiový,ADJ,AANS6----1A----,"{'Case': 'Loc', 'Degree': 'Pos', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['amod', 13]]",
13959,741,13,albu,7.0,26.0,nmod,album,NOUN,NNNS6-----A----,"{'Case': 'Loc', 'Gender': 'Neut', 'Number': 'Sing', 'Polarity': 'Pos'}","[['nmod:o:loc', 7]]",{'SpaceAfter': 'No'}
13960,741,14,.,5.0,33.0,punct,.,PUNCT,Z:-------------,,"[['punct', 5]]",
13961,742,1,Tentokrát,3.0,3.0,advmod,tentokrát,ADV,Db-------------,{'PronType': 'Dem'},"[['advmod', 3]]",
13962,742,2,ho,3.0,29.0,obj,on,PRON,P5ZS4--3-------,"{'Case': 'Acc', 'Gender': 'Masc,Neut', 'Number': 'Sing', 'Person': '3', 'PrepCase': 'Pre', 'PronType': 'Prs'}","[['obj', 3]]",{'LId': 'on-1'}
